companyLabel,parentLabel,parent,subsLabel,industryLabel,revenueLabel,founderLabel,logoLabel
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,"Keyhole, Inc",advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Neotonic Software,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,PeakStream,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,WIMM One,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,SlickLogin,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DeepMind,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Cloud Platform,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Store,advertising,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,YouTube,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,X,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Zagat,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,VirusTotal,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Blogger,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,G Suite,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Postini,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,FeedBurner,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Motorola Mobility,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Waze,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google China,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DoubleClick,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Picnik,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,AdMob,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google.org,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,On2 Technologies,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Nest Labs,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Boston Dynamics,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,GV,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Endoxon,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Energy,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,BufferBox,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Bump,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DMarc Broadcasting,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Affiliate Network,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,ITA Software,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,ImageAmerica,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Kaltix,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,"Keyhole, Inc",software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Neotonic Software,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,PeakStream,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,WIMM One,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,SlickLogin,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DeepMind,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Cloud Platform,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Store,software industry,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,YouTube,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,X,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Zagat,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,VirusTotal,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Blogger,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,G Suite,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Postini,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,FeedBurner,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Motorola Mobility,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Waze,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google China,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DoubleClick,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Picnik,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,AdMob,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google.org,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,On2 Technologies,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Nest Labs,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Boston Dynamics,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,GV,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Endoxon,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Energy,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,BufferBox,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Bump,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DMarc Broadcasting,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Affiliate Network,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,ITA Software,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,ImageAmerica,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Kaltix,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,"Keyhole, Inc",telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Neotonic Software,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,PeakStream,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,WIMM One,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,SlickLogin,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DeepMind,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Cloud Platform,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Store,telecommunications equipment,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,"Keyhole, Inc",advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Neotonic Software,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,PeakStream,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,WIMM One,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,SlickLogin,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DeepMind,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Cloud Platform,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Store,advertising,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,YouTube,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,X,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Zagat,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,VirusTotal,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Blogger,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,G Suite,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Postini,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,FeedBurner,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Motorola Mobility,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Waze,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google China,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DoubleClick,software industry,66001000000,Sergey Brin,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,YouTube,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,X,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Zagat,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,VirusTotal,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Blogger,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,G Suite,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Postini,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,FeedBurner,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Motorola Mobility,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Waze,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google China,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DoubleClick,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Picnik,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,AdMob,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google.org,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,On2 Technologies,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Nest Labs,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Boston Dynamics,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,GV,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Endoxon,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Energy,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,BufferBox,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Bump,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DMarc Broadcasting,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Affiliate Network,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,ITA Software,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,ImageAmerica,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Kaltix,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,"Keyhole, Inc",Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Neotonic Software,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,PeakStream,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,WIMM One,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,SlickLogin,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DeepMind,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Cloud Platform,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google Store,Internet,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,YouTube,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,X,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Zagat,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,VirusTotal,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Blogger,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,G Suite,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Postini,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,FeedBurner,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Motorola Mobility,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Waze,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,Google China,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
Google,Alphabet Inc.,http://www.wikidata.org/entity/Q20800404,DoubleClick,search engine,66001000000,Larry Page,http://commons.wikimedia.org/wiki/Special:FilePath/Google%202015%20logo.svg
